date,kse,lreturns,bnk,ins,er,snp,lrkse,lrbnk,lrins,lrsnp,d7,d5,d3,dcity,dpunsindh,d50,casults,date1,provstate,city,nkill,nkillter,nwound,attacktype1,attacktype1_txt
"February 25, 2010",9667.17,-0.001964518,2805.53,292.94,90.362338,1102.939941,-0.001964518,0.016195137,-0.000921266,-0.002083209,1,1,0,0,0,0,0,,,,,,,,
"February 26, 2010",9657.79,-0.000970765,2793.68,290.68,90.362338,1104.48999,-0.000970765,-0.004232746,-0.007744804,0.001404393,1,0,0,0,0,0,0,,,,,,,,
"March 1, 2010",9498.57,-0.016623583,2768.7,288.16,90.319789,1115.709961,-0.016623583,-0.008981827,-0.008707124,0.010107258,1,0,0,0,0,0,0,,,,,,,,
"March 2, 2010",9546.39,0.005021812,2635.42,289.61,90.395659,1118.310059,0.005021812,-0.049335334,0.005019309,0.002327731,0,0,0,0,0,0,0,,,,,,,,
"March 3, 2010",9419.43,-0.013388495,2666.18,288.71,90.247047,1118.790039,-0.013388495,0.011604174,-0.003112466,0.000429109,0,0,0,0,0,0,0,,,,,,,,
"March 4, 2010",9511.53,0.00973017,2635.13,288.7,90.057982,1122.969971,0.00973017,-0.01171422,-3.46E-05,0.003729156,0,0,0,0,0,0,0,,,,,,,,
"March 5, 2010",9626.29,0.01199315,2658.05,292.2,90.230948,1138.699951,0.01199315,0.008660255,0.012050413,0.013910282,0,0,0,0,0,0,0,,,,,,,,
"March 8, 2010",9740.19,0.011762727,2641.09,288.81,90.230948,1138.5,0.011762727,-0.006401061,-0.011669467,-0.000175611,0,0,0,0,0,0,0,,,,,,,,
"March 9, 2010",9787.03,0.004797415,2644.08,288.68,90.230948,1140.449951,0.004797415,0.001131468,-0.000450224,0.001711272,0,0,0,0,0,0,0,,,,,,,,
"March 10, 2010",9784.98,-0.000209483,2617.1,288.24,90.265767,1145.609985,-0.000209483,-0.010256344,-0.001525342,0.004514355,0,0,0,0,0,0,0,,,,,,,,
"March 11, 2010",9879.7,0.00963359,2601.29,289.08,90.246134,1150.23999,0.00963359,-0.006059359,0.00291,0.004033374,0,0,0,0,0,0,0,,,,,,,,
"March 12, 2010",10025.99,0.014698575,2621.94,286.95,90.270226,1149.98999,0.014698575,0.007907026,-0.007395482,-0.00021737,0,0,0,1,1,0,47,12-Mar-10,Punjab,Lahore,47,2,100,3,Bombing/Explosion
"March 15, 2010",10088.45,0.006210484,2632.12,288.75,90.251965,1150.51001,0.006210484,0.003875103,0.006253277,0.000452093,1,1,1,1,1,0,0,,,,,,,,
"March 16, 2010",10017.71,-0.007036678,2672.64,292.3,90.22506,1159.459961,-0.007036678,0.015277143,0.01221941,0.007749015,1,1,1,1,1,0,0,,,,,,,,
"March 17, 2010",9989.81,-0.002788953,2693.95,295.11,90.200062,1166.209961,-0.002788953,0.00794177,0.009567496,0.005804795,1,1,1,1,1,0,0,,,,,,,,
"March 18, 2010",10007.87,0.00180621,2690.06,294.46,90.200062,1165.829956,0.00180621,-0.00144502,-0.002204998,-0.000325899,1,1,0,0,0,0,0,,,,,,,,
"March 19, 2010",10000.93,-0.000693695,2710.64,295.18,90.411791,1159.900024,-0.000693695,0.007621271,0.002442169,-0.005099427,1,1,0,0,0,0,0,,,,,,,,
"March 22, 2010",9963.35,-0.003764728,2712.39,296.68,90.507233,1165.810059,-0.003764728,0.000645396,0.005068777,0.00508236,1,0,0,0,0,0,0,,,,,,,,
"March 24, 2010",10146.27,0.01819279,2720.07,297.56,90.440884,1167.719971,0.01819279,0.00282745,0.002961768,0.00163693,1,0,0,0,0,0,0,,,,,,,,
"March 25, 2010",10127.03,-0.001898064,2705.28,295.8,90.432508,1165.72998,-0.001898064,-0.005452196,-0.005932335,-0.001705622,0,0,0,0,0,0,0,,,,,,,,
"March 26, 2010",10137.93,0.001075749,2689.99,293.93,90.499951,1166.589966,0.001075749,-0.005667943,-0.006341907,0.000737451,0,0,0,0,0,0,0,,,,,,,,
"March 29, 2010",10056.46,-0.008068621,2696.67,295.93,90.499951,1173.219971,-0.008068621,0.002480202,0.006781296,0.005667146,0,0,0,0,0,0,0,,,,,,,,
"March 30, 2010",10073.77,0.001719802,2741.4,295.78,90.499951,1173.27002,0.001719802,0.01645106,-0.000507005,4.27E-05,0,0,0,0,0,0,0,,,,,,,,
"March 31, 2010",10178.43,0.010335759,2733.3,288.81,90.579902,1169.430054,0.010335759,-0.002959068,-0.023846902,-0.003278242,0,0,0,0,0,0,0,,,,,,,,
"April 1, 2010",10246.77,0.006691759,2725.65,285.76,90.63164,1178.099976,0.006691759,-0.002802739,-0.010616735,0.007386454,0,0,0,0,0,0,0,,,,,,,,
"April 2, 2010",10416.52,0.016430473,2728.34,268.71,90.618538,,0.016430473,0.000986434,-0.061519567,,0,0,0,0,0,0,0,,,,,,,,
"April 5, 2010",10447.84,0.003002251,2717.85,265.49,90.720209,1187.439941,0.003002251,-0.003852239,-0.012055556,,0,0,0,0,0,0,46,5-Apr-10,Khyber Pakhtunkhwa,Timergara,46,1,100,3,Bombing/Explosion
"April 6, 2010",10419.82,-0.002685497,2720.61,261.78,90.697473,1189.439941,-0.002685497,0.001014993,-0.014072719,0.001682879,1,1,1,0,0,0,0,,,,,,,,
"April 7, 2010",10523.01,0.009854526,2722.53,259.05,90.697473,1182.449951,0.009854526,0.000705475,-0.010483363,-0.005894043,1,1,1,0,0,0,0,,,,,,,,
"April 8, 2010",10533.57,0.001003012,2682.89,258.29,90.697473,1186.439941,0.001003012,-0.014667023,-0.002938109,0.003368661,1,1,1,0,0,0,0,,,,,,,,
"April 9, 2010",10586.46,0.005008526,2696.6,254.9,90.838734,1194.369995,0.005008526,0.005097148,-0.013211673,0.006661669,1,1,0,0,0,0,0,,,,,,,,
"April 12, 2010",10557.19,-0.002768682,2678.33,247.41,90.828923,1196.47998,-0.002768682,-0.006798254,-0.029824432,0.001765051,1,1,0,0,0,0,0,,,,,,,,
"April 13, 2010",10506.2,-0.004841585,2649.24,243.98,90.73224,1197.300049,-0.004841585,-0.01092066,-0.013960625,0.000685167,1,0,0,0,0,0,0,,,,,,,,
"April 14, 2010",10570.88,0.006137492,2639.02,240.27,90.741536,1210.650024,0.006137492,-0.00386517,-0.015322964,0.011088363,1,0,0,0,0,0,0,,,,,,,,
"April 15, 2010",10677.47,0.010032863,2618.25,237.05,90.809394,1211.670044,0.010032863,-0.00790148,-0.013492202,0.000842184,0,0,0,0,0,0,0,,,,,,,,
"April 16, 2010",10659.21,-0.001711607,2653.61,244.06,90.809394,1192.130005,-0.001711607,0.013414821,0.029143007,-0.016257982,0,0,0,0,0,0,43,17-Apr-10,Khyber Pakhtunkhwa,Kohat,43,2,64,3,Bombing/Explosion
"April 19, 2010",10669.88,0.001000512,2641.28,244.3,90.809394,1197.52002,0.001000512,-0.004657329,0.000982882,0.004511141,0,0,0,1,0,0,26,19-Apr-10,Khyber Pakhtunkhwa,Peshawar,26,1,30,3,Bombing/Explosion
"April 20, 2010",10641.52,-0.002661488,2639.25,242.7,90.825006,1207.170044,-0.002661488,-0.000768862,-0.006570866,0.008026045,1,1,1,1,0,0,0,,,,,,,,
"April 21, 2010",10590.21,-0.004833341,2559.81,237.94,90.854259,1205.939941,-0.004833341,-0.030561749,-0.019807572,-0.001019517,1,1,1,1,0,0,0,,,,,,,,
"April 22, 2010",10615.15,0.002352237,2559.25,238.12,90.822551,1208.670044,0.002352237,-0.00021879,0.000756207,0.002261321,1,1,1,1,0,0,0,,,,,,,,
"April 23, 2010",10607.03,-0.000765237,2532.35,235.83,90.831232,1217.280029,-0.000765237,-0.010566521,-0.009663542,0.007098267,1,1,0,0,0,0,0,,,,,,,,
"April 26, 2010",10556.37,-0.00478752,2517.16,234.83,90.938551,1212.050049,-0.00478752,-0.006016444,-0.004249358,-0.004305704,1,1,0,0,0,0,0,,,,,,,,
"April 27, 2010",10556.39,1.89E-06,2549.24,236.44,90.938551,1183.709961,1.89E-06,0.012663994,0.006832628,-0.02365964,1,0,0,0,0,0,0,,,,,,,,
"April 28, 2010",10519.02,-0.003546317,2535.4,234.24,90.948549,1191.359985,-0.003546317,-0.00544386,-0.009348245,0.006441958,1,0,0,0,0,0,0,,,,,,,,
"April 29, 2010",10454.63,-0.006140105,2438.41,227.9,90.804682,1206.780029,-0.006140105,-0.039005228,-0.027439295,0.01286018,0,0,0,0,0,0,0,,,,,,,,
"April 30, 2010",10428.12,-0.002538939,2447.25,226.66,90.787084,1186.689941,-0.002538939,0.003618758,-0.005455839,-0.01678781,0,0,0,0,0,0,0,,,,,,,,
"May 3, 2010",10389.46,-0.003714173,2434.56,223.92,90.811783,1202.26001,-0.003714173,-0.005198903,-0.012162252,0.013035258,0,0,0,0,0,0,0,,,,,,,,
"May 4, 2010",10467.76,0.007508227,2423.27,222.77,90.846555,1173.599976,0.007508227,-0.004648174,-0.005148996,-0.0241272,0,0,0,0,0,0,0,,,,,,,,
"May 5, 2010",10561.74,0.00893798,2411.19,220.83,91.046758,1165.869995,0.00893798,-0.004997466,-0.008746674,-0.006608342,0,0,0,0,0,0,0,,,,,,,,
"May 6, 2010",10553.12,-0.000816487,2369.57,215.14,91.046758,1128.150024,-0.000816487,-0.017411897,-0.026104196,-0.032888441,0,0,0,0,0,0,0,,,,,,,,
"May 7, 2010",10271.47,-0.027051402,2298.41,207.15,91.046758,1110.880005,-0.027051402,-0.030490925,-0.03784581,-0.015426646,0,0,0,0,0,0,0,,,,,,,,
"May 10, 2010",10288.14,0.001621626,2340.54,208.07,90.873078,1159.72998,0.001621626,0.018164092,0.004431393,0.043034704,0,0,0,0,0,0,0,,,,,,,,
"May 11, 2010",10208.82,-0.007739723,2251.52,200.72,90.905154,1155.790039,-0.007739723,-0.038776128,-0.035963659,-0.003403076,0,0,0,0,0,0,0,,,,,,,,
"May 12, 2010",10245.15,0.00355237,2251.87,202.37,90.886408,1171.670044,0.00355237,0.000155438,0.008186803,0.013645993,0,0,0,0,0,0,0,,,,,,,,
"May 13, 2010",10279.52,0.003349143,2184.15,197.33,90.885719,1157.439941,0.003349143,-0.030534245,-0.025220251,-0.0122195,0,0,0,0,0,0,0,,,,,,,,
"May 14, 2010",10271.71,-0.000760052,2179.01,192.53,90.756553,1135.680054,-0.000760052,-0.002356092,-0.024625468,-0.018978981,0,0,0,0,0,0,0,,,,,,,,
"May 17, 2010",10033.76,-0.023438107,2263.97,197.71,90.756553,1136.939941,-0.023438107,0.038249264,0.026549325,0.001108753,0,0,0,0,0,0,0,,,,,,,,
"May 18, 2010",10082.04,0.004800216,2301.71,201.67,90.756553,1120.800049,0.004800216,0.016532416,0.019831388,-0.014297631,0,0,0,0,0,0,0,,,,,,,,
"May 19, 2010",10050.04,-0.003179009,2310.87,203.28,90.709341,1115.050049,-0.003179009,0.003971752,0.007951641,-0.005143469,0,0,0,0,0,0,0,,,,,,,,
"May 20, 2010",9993.4,-0.005651739,2389.79,209.82,90.783075,1071.589966,-0.005651739,0.033581419,0.031665681,-0.039755796,0,0,0,0,0,0,0,,,,,,,,
"May 21, 2010",9871.16,-0.012307501,2362.77,208.63,90.716692,1087.689941,-0.012307501,-0.011370836,-0.005687672,0.014912632,0,0,0,0,0,0,0,,,,,,,,
"May 24, 2010",9687.41,-0.01879027,2341.47,207.57,90.782272,1073.650024,-0.01879027,-0.009055722,-0.005093716,-0.012992046,0,0,0,0,0,0,0,,,,,,,,
"May 25, 2010",9428.44,-0.027096451,2250.06,199.83,90.794774,1074.030029,-0.027096451,-0.039822055,-0.038001627,0.000353875,0,0,0,0,0,0,0,,,,,,,,
"May 26, 2010",9611.55,0.019234847,2283.34,200.17,90.794774,1067.949951,0.019234847,0.014682401,0.0017,-0.005677079,0,0,0,0,0,0,0,,,,,,,,
"May 27, 2010",9439.97,-0.018012698,2207.22,193.83,90.794774,1103.060059,-0.018012698,-0.033905478,-0.032185519,0.032347312,0,0,0,0,0,0,0,,,,,,,,
"May 28, 2010",9521.15,0.008562838,2198.96,192.98,90.671961,1089.410034,0.008562838,-0.003749284,-0.00439493,-0.012451893,0,0,0,1,1,0,28,28-May-10,Punjab,Lahore,28,3,30,5,Hostage Taking (Barricade Incident)
"May 31, 2010",9326.42,-0.020664407,2265.36,197.94,90.754598,,-0.020664407,0.029749165,0.025377398,,1,1,1,1,1,0,0,,,,,,,,
"June 1, 2010",9294.18,-0.003462835,2323.29,204.25,90.769324,1070.709961,-0.003462835,0.025250598,0.031380779,,1,1,1,1,1,0,0,,,,,,,,
"June 2, 2010",9499.06,0.021804449,2302.21,203.7,90.820789,1098.380005,0.021804449,-0.009114753,-0.002696411,0.025514428,1,1,1,1,1,0,0,,,,,,,,
"June 3, 2010",9621.3,0.012786544,2308.7,205.33,91.915094,1102.829956,0.012786544,0.002815064,0.007970118,0.004043192,1,1,0,0,0,0,0,,,,,,,,
"June 4, 2010",9636.88,0.001618014,2557.2,224.36,91.915094,1064.880005,0.001618014,0.102228314,0.088633464,-0.035017442,1,1,0,0,0,0,0,,,,,,,,
"June 7, 2010",9791.64,0.015931556,2299.98,202.12,91.915094,1050.469971,0.015931556,-0.106012483,-0.104390324,-0.013624466,1,0,0,0,0,0,0,,,,,,,,
"June 8, 2010",9763.17,-0.002911818,2315.35,200.79,90.831393,1062,-0.002911818,0.006660437,-0.006601995,0.010916267,1,0,0,0,0,0,0,,,,,,,,
"June 9, 2010",9678.38,-0.008722611,2291.82,200.6,90.833893,1055.689941,-0.008722611,-0.010214602,-0.00094671,-0.005959397,0,0,0,0,0,0,0,,,,,,,,
"June 10, 2010",9379.78,-0.031338223,2269.85,193.4,90.739394,1086.839966,-0.031338223,-0.009632512,-0.036552293,0.029079846,0,0,0,0,0,0,0,,,,,,,,
"June 11, 2010",9471.12,0.00969086,2317.06,196.66,90.739394,1091.599976,0.00969086,0.020585391,0.016715766,0.004370116,0,0,0,0,0,0,0,,,,,,,,
"June 14, 2010",9229.6,-0.025831458,2337.4,194.35,90.739394,1089.630005,-0.025831458,0.00874006,-0.011815692,-0.001806294,0,0,0,0,0,0,0,,,,,,,,
"June 15, 2010",9250.55,0.002267299,2331.94,195.63,90.739394,1115.22998,0.002267299,-0.002338661,0.006564463,0.02322245,0,0,0,0,0,0,0,,,,,,,,
"June 16, 2010",9436.88,0.019942408,2317.76,193.72,90.739394,1114.609985,0.019942408,-0.006099337,-0.009811303,-0.000556089,0,0,0,0,0,0,0,,,,,,,,
"June 17, 2010",9676.71,0.02509655,2290.3,194.59,90.739394,1116.040039,0.02509655,-0.011918389,0.004480963,0.001282186,0,0,0,0,0,0,23,17-Jun-10,Federally Administered Tribal Areas,Mohmand,23,0,0,6,Hostage Taking (Kidnapping)
"June 18, 2010",9645.71,-0.003208711,2299.54,193.7,90.566442,1117.51001,-0.003208711,0.00402629,-0.004584211,0.001316264,1,1,1,0,0,0,0,,,,,,,,
"June 21, 2010",9651.32,0.000581437,2377.92,199.85,90.365679,1113.199951,0.000581437,0.033517053,0.031256515,-0.003864298,1,1,1,0,0,0,0,,,,,,,,
"June 22, 2010",9682.32,0.003206848,2389.56,202.17,90.565647,1095.310059,0.003206848,0.004883093,0.011541842,-0.016201225,1,1,1,0,0,0,0,,,,,,,,
"June 23, 2010",9715.39,0.003409684,2391.23,200.33,90.580646,1092.040039,0.003409684,0.000698629,-0.009142921,-0.00298994,1,1,0,0,0,0,0,,,,,,,,
"June 24, 2010",9791.89,0.007843266,2395.55,201.84,90.580646,1073.689941,0.007843266,0.001804972,0.007509298,-0.016946284,1,1,0,0,0,0,0,,,,,,,,
"June 25, 2010",9796.85,0.000506413,2438.87,207.25,90.608146,1076.76001,0.000506413,0.017921968,0.02645049,0.002855283,1,0,0,0,0,0,0,,,,,,,,
"June 28, 2010",9671.55,-0.012872319,2414.23,205.02,90.608146,1074.569946,-0.012872319,-0.010154422,-0.010818259,-0.00203601,1,0,0,0,0,0,0,,,,,,,,
"June 29, 2010",9702.03,0.003146556,2423.71,205.74,90.707971,1041.23999,0.003146556,0.003919028,0.0035057,-0.03150823,0,0,0,0,0,0,0,,,,,,,,
"June 30, 2010",9721.91,0.002046959,2445.87,206.81,90.704129,1030.709961,0.002046959,0.009101464,0.005187262,-0.010164454,0,0,0,0,0,0,0,,,,,,,,
"July 1, 2010",9730.99,0.000933537,2460.12,206.71,90.710005,1027.369995,0.000933537,0.005809241,-0.000483653,-0.003245713,0,0,0,1,1,0,44,1-Jul-10,Punjab,Lahore,44,3,175,3,Bombing/Explosion
"July 2, 2010",9697.65,-0.00343205,2430.79,206.02,90.670325,1022.580017,-0.00343205,-0.011993822,-0.003343593,-0.004673272,1,1,1,1,1,0,0,,,,,,,,
"July 5, 2010",9637.97,-0.006173083,2440.97,206.75,90.670325,,-0.006173083,0.004179194,0.003537082,,1,1,1,1,1,0,0,,,,,,,,
"July 6, 2010",9575.2,-0.006534083,2454.46,205.64,90.645323,1028.060059,-0.006534083,0.005511276,-0.005383267,,1,1,1,1,1,0,0,,,,,,,,
"July 7, 2010",9789.69,0.022153368,2442.01,205.39,90.725821,1060.27002,0.022153368,-0.005085307,-0.001216456,0.030850023,1,1,0,0,0,0,0,,,,,,,,
"July 8, 2010",9860.99,0.007256778,2467.3,205.72,90.708543,1070.25,0.007256778,0.010302965,0.00160541,0.009368655,1,1,0,0,0,0,0,,,,,,,,
"July 9, 2010",9974.4,0.011435241,2481.86,207.34,90.733243,1077.959961,0.011435241,0.005883844,0.007843937,0.007178064,1,0,0,0,0,1,106,9-Jul-10,Federally Administered Tribal Areas,Mohmand district,106,2,115,3,Bombing/Explosion
"July 12, 2010",9979.07,0.000468089,2480.29,206.12,90.766522,1078.75,0.000468089,-0.00063279,-0.005901434,0.000732634,1,1,1,0,0,1,0,,,,,,,,
"July 13, 2010",10114.65,0.013494968,2490.34,207.42,90.720116,1095.339966,0.013494968,0.004043759,0.0062872,0.015261823,1,1,1,0,0,1,0,,,,,,,,
"July 14, 2010",10187,0.00712753,2457.37,204.14,90.720116,1095.170044,0.00712753,-0.013327575,-0.01593969,-0.000155144,1,1,1,0,0,1,0,,,,,,,,
"July 15, 2010",10095.8,-0.008992902,2455.3,206.25,90.720116,1096.47998,-0.008992902,-0.000842719,0.010282992,0.001195388,1,1,0,0,0,0,0,,,,,,,,
"July 16, 2010",10153.85,0.005733448,2451.18,207.5,90.889717,1064.880005,0.005733448,-0.001679412,0.006042314,-0.029242909,1,1,0,0,0,0,0,,,,,,,,
"July 19, 2010",10201.85,0.004716132,2433.16,206.41,90.929855,1071.25,0.004716132,-0.007378717,-0.005266858,0.005964069,1,0,0,0,0,0,0,,,,,,,,
"July 20, 2010",10251.53,0.004857886,2413.96,205.34,90.891357,1083.47998,0.004857886,-0.007922272,-0.00519734,0.011351874,1,0,0,0,0,0,0,,,,,,,,
"July 21, 2010",10234.03,-0.001708521,2313.1,198.75,90.836652,1069.589966,-0.001708521,-0.042679936,-0.032619388,-0.012902699,1,0,0,0,0,0,0,,,,,,,,
"July 22, 2010",10228.86,-0.000505305,2292.35,194.07,90.91265,1093.670044,-0.000505305,-0.009011124,-0.023828835,0.022263688,0,0,0,0,0,0,0,,,,,,,,
"July 23, 2010",10296.04,0.006546218,2272.81,193.85,90.91265,1102.660034,0.006546218,-0.008560541,-0.001134255,0.00818642,0,0,0,0,0,0,0,,,,,,,,
"July 26, 2010",10297.68,0.000159272,2263.49,193.31,90.91265,1115.01001,0.000159272,-0.004109081,-0.002789546,0.011137909,0,0,0,0,0,0,0,,,,,,,,
"July 27, 2010",10386.82,0.008619068,2274.12,192.41,91.002902,1113.839966,0.008619068,0.004685294,-0.004666606,-0.001049908,0,0,0,0,0,0,0,,,,,,,,
"July 28, 2010",10436.29,0.004751461,2153.03,186.16,91.017902,1106.130005,0.004751461,-0.054717012,-0.033021993,-0.006946033,0,0,0,0,0,0,0,,,,,,,,
"July 29, 2010",10438.66,0.000227066,2222.1,185.77,90.949459,1101.530029,0.000227066,0.031576542,-0.00209717,-0.004167293,0,0,0,0,0,0,0,,,,,,,,
"July 30, 2010",10519.02,0.007668825,2223.12,184.58,90.79243,1101.599976,0.007668825,0.00045892,-0.006426376,6.35E-05,0,0,0,0,0,0,0,,,,,,,,
"August 3, 2010",10388.64,-0.012472146,2254.52,186.17,90.780833,1120.459961,-0.012472146,0.014025475,0.008577261,0.016975634,0,0,0,0,0,0,0,,,,,,,,
"August 4, 2010",10390.27,0.00015689,2254.89,183.17,90.780833,1127.23999,0.00015689,0.000164101,-0.016245551,0.006032878,0,0,0,0,0,0,0,,,,,,,,
"August 5, 2010",10351.72,-0.003717102,2235.11,183.83,90.780833,1125.810059,-0.003717102,-0.008810747,0.003596734,-0.001269329,0,0,0,0,0,0,0,,,,,,,,
"August 6, 2010",10315.2,-0.003534154,2185.06,181.45,90.792581,1121.640015,-0.003534154,-0.022647156,-0.013031284,-0.003710916,0,0,0,0,0,0,0,,,,,,,,
"August 9, 2010",10026.2,-0.028416869,2151.37,178.04,90.859408,1127.790039,-0.028416869,-0.01553844,-0.01897189,0.005468087,0,0,0,0,0,0,0,,,,,,,,
"August 10, 2010",9892.32,-0.013442968,2162.17,174.78,90.899947,1121.060059,-0.013442968,0.005007499,-0.018480204,-0.005985281,0,0,0,0,0,0,0,,,,,,,,
"August 11, 2010",9875.68,-0.001683529,2156.1,171.29,90.948472,1089.469971,-0.001683529,-0.002811313,-0.020170014,-0.028583406,0,0,0,0,0,0,0,,,,,,,,
"August 12, 2010",9792.81,-0.008426726,2125.23,167.46,90.983064,1083.609985,-0.008426726,-0.014421002,-0.02261351,-0.005393267,0,0,0,0,0,0,0,,,,,,,,
"August 13, 2010",9823.37,0.003115798,2187.53,167.65,90.983064,1079.25,0.003115798,0.028893022,0.001133956,-0.00403169,0,0,0,0,0,0,0,,,,,,,,
"August 16, 2010",9537.13,-0.029571639,2176.25,166.62,90.983064,1079.380005,-0.029571639,-0.005169841,-0.006162702,0.000120451,0,0,0,0,0,0,0,,,,,,,,
"August 17, 2010",9677.89,0.014651301,2172.69,166.3,90.894327,1092.540039,0.014651301,-0.001637181,-0.001922384,0.012118489,0,0,0,0,0,0,0,,,,,,,,
"August 18, 2010",9705,0.002797314,2138.77,164.32,90.880699,1094.160034,0.002797314,-0.015735134,-0.01197764,0.00148168,0,0,0,0,0,0,0,,,,,,,,
"August 19, 2010",9847.61,0.01458757,2136.95,164.56,90.895271,1075.630005,0.01458757,-0.000851319,0.001459499,-0.017080436,0,0,0,0,0,0,0,,,,,,,,
"August 20, 2010",9860.36,0.001293893,2123.19,164.25,90.884061,1071.689941,0.001293893,-0.006459904,-0.001885588,-0.003669754,0,0,0,0,0,0,0,,,,,,,,
"August 23, 2010",9812.1,-0.004906361,2145.13,167.4,91.164851,1067.359985,-0.004906361,0.010280482,0.018996501,-0.004048491,0,0,0,0,0,0,41,23-Aug-10,Federally Administered Tribal Areas,Wana,41,1,30,3,Bombing/Explosion
"August 24, 2010",9637.17,-0.017988821,2140.35,166.73,90.869849,1051.869995,-0.017988821,-0.00223079,-0.00401042,-0.014618768,1,1,1,0,0,0,0,,,,,,,,
"August 25, 2010",9553.81,-0.008687469,2212.38,171.8,90.869849,1055.329956,-0.008687469,0.033099492,0.029955272,0.003283945,1,1,1,0,0,0,0,,,,,,,,
"August 26, 2010",9584.37,0.003193619,2201.97,171.98,91.308744,1047.219971,0.003193619,-0.004716445,0.001047181,-0.007714466,1,1,1,0,0,0,0,,,,,,,,
"August 27, 2010",9598.71,0.001495068,2204.64,172.98,91.487298,1064.589966,0.001495068,0.001211816,0.00579779,0.01645071,1,1,0,0,0,0,0,,,,,,,,
"August 30, 2010",9516.42,-0.008609987,2201.79,174.07,92.035315,1048.920044,-0.008609987,-0.001293564,0.006281536,-0.014828611,1,1,0,0,0,0,0,,,,,,,,
"August 31, 2010",9813.05,0.030694405,2180.81,176.18,92.008652,1049.329956,0.030694405,-0.009574298,0.012048683,0.000390718,1,0,0,0,0,0,0,,,,,,,,
"September 1, 2010",9735.38,-0.00794646,2142.54,173.52,91.767358,1080.290039,-0.00794646,-0.017704326,-0.015213333,0.029077736,1,0,0,1,1,0,40,1-Sep-10,Punjab,Lahore,40,3,200,3,Bombing/Explosion
"September 2, 2010",9762.89,0.002821791,2114.09,171.88,91.767358,1090.099976,0.002821791,-0.013367581,-0.009496308,0.009039853,1,1,1,1,1,0,0,,,,,,,,
"September 3, 2010",9703.06,-0.006147163,2111.87,170.22,91.767358,1104.51001,-0.006147163,-0.001050649,-0.009704841,0.013132394,1,1,1,1,1,1,80,3-Sep-10,Balochistan/KPK,Quetta/Kohat,80,1,230,3,Bombing/Explosion
"September 8, 2010",9891.13,0.019197096,2122.37,171.65,92.180348,1098.869995,0.019197096,0.004959578,0.008365802,-0.005119432,1,1,1,1,1,1,0,,,,,,,,
"September 9, 2010",9879.33,-0.0011937,2127.27,171.08,92.950272,1104.180054,-0.0011937,0.002306079,-0.003326237,0.004820652,1,1,1,0,0,1,0,,,,,,,,
"September 14, 2010",10091.25,0.021224016,2132.53,171.37,93.198993,1121.099976,0.021224016,0.002469601,0.001693678,0.015207298,1,1,1,0,0,1,0,,,,,,,,
"September 15, 2010",10046.57,-0.004437429,2129.32,168.8,93.457132,1125.069946,-0.004437429,-0.001506388,-0.01511038,0.003534883,1,0,0,0,0,0,0,,,,,,,,
"September 16, 2010",10017.14,-0.002933657,2135.78,168.21,93.709865,1124.660034,-0.002933657,0.00302924,-0.003501383,-0.00036441,1,0,0,0,0,0,0,,,,,,,,
"September 17, 2010",10052.97,0.003570487,2133.34,169.03,93.709865,1125.589966,0.003570487,-0.001143093,0.004863015,0.000826514,0,0,0,0,0,0,0,,,,,,,,
"September 20, 2010",10063.58,0.001054853,2131.19,168.1,93.709865,1142.709961,0.001054853,-0.001008318,-0.005517174,0.015095288,0,0,0,0,0,0,0,,,,,,,,
"September 21, 2010",9992.5,-0.007088155,2136.37,166.25,93.892442,1139.780029,-0.007088155,0.002427618,-0.011066361,-0.002567313,0,0,0,0,0,0,0,,,,,,,,
"September 22, 2010",9946.42,-0.004622124,2132.98,165.99,93.931641,1134.280029,-0.004622124,-0.001588064,-0.001565134,-0.004837173,0,0,0,0,0,0,0,,,,,,,,
"September 23, 2010",9866.8,-0.008037101,2185,170.16,94.162548,1124.829956,-0.008037101,0.024095766,0.024811625,-0.00836624,0,0,0,0,0,0,0,,,,,,,,
"September 24, 2010",9909.45,0.004313261,2199.36,169.7,94.112262,1148.670044,0.004313261,0.00655058,-0.002706999,0.020972916,0,0,0,0,0,0,0,,,,,,,,
"September 27, 2010",9936.79,0.002755184,2212.68,171.29,94.324965,1142.160034,0.002755184,0.006038042,0.009325854,-0.005683553,0,0,0,0,0,0,0,,,,,,,,
"September 28, 2010",9981.07,0.004446268,2205.92,170.31,94.324965,1147.699951,0.004446268,-0.003059795,-0.005737721,0.004838661,0,0,0,0,0,0,0,,,,,,,,
"September 29, 2010",10022.25,0.004117322,2223.26,172.94,94.324965,1144.72998,0.004117322,0.007829932,0.015324408,-0.002591113,0,0,0,0,0,0,0,,,,,,,,
"September 30, 2010",10013.31,-0.000892413,2219.97,178.16,94.352085,1141.199951,-0.000892413,-0.001480905,0.029737309,-0.003088486,0,0,0,0,0,0,0,,,,,,,,
"October 4, 2010",10045.03,0.003162777,2226.53,180.57,94.469599,1137.030029,0.003162777,0.002950637,0.013436491,-0.003660672,0,0,0,0,0,0,0,,,,,,,,
"October 5, 2010",10024.86,-0.002009977,2245.09,183.68,94.412958,1160.75,-0.002009977,0.00830129,0.017076599,0.020646723,0,0,0,0,0,0,0,,,,,,,,
"October 6, 2010",10029.36,0.000448783,2243.11,188.73,94.347193,1159.969971,0.000448783,-0.000882314,0.027122309,-0.00067223,0,0,0,0,0,0,0,,,,,,,,
